0
"BF,CHK,CLD,SHLDR TNDR,MEDALLION,LN & FAT,0 FAT,ALL GRDS,RAW",90.512,0.0,2.088,20.54,0.0,1
"WATERMELON,RAW",32.704,0.4,0.016,0.61,7.55,1
"FAST FOODS,HOTDOG,W/CHILI",174.232,0.0,4.258,11.85,27.45,1
"POUT,OCEAN,CKD,DRY HEAT",86.96,0.0,0.41,21.33,0.0,1
"FAT,MUTTON TALLOW",189.2,0.0,47.3,0.0,0.0,1
"CEREALS RTE,MALT-O-MEAL,CINN TOASTERS",333.99999999999994,5.0,1.85,3.32,78.33,1
"HAM,SMOKED,EX LN,LO NA",124.024,0.0,1.786,18.52,10.7,1
"BURGER KING,DOUBLE WHOPPER,W/ CHS",139.952,1.6,6.998,14.47,13.52,1
"BEEF,RND,TOP RND,LN&FAT,1/8FAT,CHOIC,CKD,PAN-FRIED",150.52,0.0,4.64,32.99,0.0,1
"GRAVY,PORK,DRY,PDR",306.56,2.4,4.29,8.78,63.57,1
"CRACKERS,SALTINES,LO SALT (INCL OYSTER,SODA,SOUP)",343.36400000000003,2.9,2.001,9.5,74.34,1
"CHICKEN,BROILERS OR FRYERS,DRUMSTK,MEAT & SKN,CKD,ROTISSERIE",119.6,0.0,3.02,26.86,0.02,1
"PEACHES,DEHYD (LOW-MOISTURE),SULFURED,STWD",144.78,0.0,0.045,2.01,34.14,1
"ALLSPICE,GROUND",323.04,21.6,2.55,6.09,72.12,1
"PIGEONPEAS,IMMAT SEEDS,RAW",125.73599999999999,5.1,0.354,7.2,23.88,1
"CANDIES,NESTLE,CHUNKY BAR",320.0,2.5,12.5,7.5,60.0,1
"JAMS&PRESERVES,APRICOT",260.44000000000005,0.3,0.01,0.7,64.4,1
"CORN FLR,WHOLE-GRAIN,YEL",337.29200000000003,7.3,0.543,6.93,76.85,1
"BREAD,MULTI-GRAIN,TSTD (INCLUDES WHOLE-GRAIN)",250.31199999999998,8.1,0.948,14.52,47.11,1
"BEVERAGES,CARB,COLA,REG",41.44,0.0,0.0,0.0,10.36,1
"OSTRICH,RND,RAW",91.19999999999999,0.0,0.81,21.99,0.0,1
"BEEF,TOP LOIN PETITE RST,BNLS,LN & FAT,1/8 FAT,SEL,CKD,RSTD",126.664,0.0,3.666,27.1,0.9,1
"MILK,CND,EVAP,W/ ADDED VITAMIN D & WO/ ADDED VIT A",85.764,0.0,4.591,6.81,10.04,1
"PEAS,EDIBLE-PODDED,BLD,DRND,WO/ SALT",41.456,2.8,0.044,3.27,7.05,1
"BABYFOOD,GRN BNS&TURKEY,STR",39.8,1.4,0.5,4.1,5.35,1
"BEEF,SHANK CROSSCUTS,LN,1/4FAT,CHOIC,CKD,SIMMRD",143.88,0.0,2.29,33.68,0.0,1
"CURRY POWDER",287.072,53.2,1.648,14.29,55.83,1
"KELLOGG'S,EGGO,THICK & FLUFFY,WAFFLES,ORIGINAL",188.79999999999998,1.1,3.3,6.5,37.4,1
"PUDDINGS,BANANA,DRY MIX,REG,PREP W/ WHL MILK",91.256,0.0,1.634,2.74,18.44,1
"RESTAURANT,CHINESE,VEG LO MEIN,WO/ MEAT",101.576,1.3,0.464,4.77,20.16,1
"MORNINGSTAR FARMS GRILLERS PRIME,FRZ,UNPREP",126.0,2.6,1.6,24.0,5.9,1
"ARBY'S,RST BF SNDWCH,CLASSIC",163.116,1.3,3.399,15.17,22.21,1
"SQUASH,WNTR,ACORN,CKD,BKD,WO/SALT",62.916,4.4,0.029,1.12,14.58,1
"JERUSALEM-ARTICHOKES,RAW",77.76,1.6,0.0,2.0,17.44,1
"CEREALS RTE,GENERAL MILLS,FIBER ONE 80 CAL,HONEY SQUARES",361.56,38.5,0.4,4.8,85.19,1
"SOURSOP,RAW",71.564,3.3,0.051,1.0,16.84,1
"BEVERAGES,TEA,HERB,OTHER THAN CHAMOMILE,BREWED",0.808,0.0,0.002,0.0,0.2,1
"SOUP,BF BROTH,LESS/REDUCED NA,READY TO SERVE",5.528,0.0,0.042,1.14,0.2,1
"PUDDING,LEMON,DRY MIX,REG,PREP W/ SUGAR,EGG YOLK & H2O",100.928,0.0,0.382,0.65,24.2,1
"CEREALS RTE,POST,HONEY BUNCHES OF OATS W/ VANILLA BUNCHES",361.2,7.8,0.6,7.9,81.8,1
"CRACKER BARREL,COUNTRY FRIED SHRIMP PLATTER",148.33599999999998,0.3,3.064,12.62,21.4,1
"SOUP,MUSHROOM W/ BF STOCK,CND,COND",44.64,0.1,1.24,2.51,7.41,1
"CAKE,WHITE,PREP FROM RECIPE W/COCNT FRSTNG",285.98800000000006,1.0,3.897,4.4,63.2,1
"POTATOES,MSHD,DEHYD,GRANULES W/MILK,DRY FORM",356.244,6.6,0.461,10.9,77.7,1
"POTATOES,MICROWAVED,CKD,IN SKN,FLESH&SKN,W/SALT",106.824,2.3,0.026,2.44,24.24,1
"CANDIES,MARS SNACKFOOD US,MILKY WAY MIDNIGHT BAR",343.576,2.9,11.474,3.2,71.22,1
"MUFFINS,CORN,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",214.44400000000002,0.0,2.311,7.1,44.2,1
"CREAM PUFF,ECLAIR,CUSTARD OR CRM FILLED,ICED",195.58,0.9,7.055,4.41,37.43,1
"GROUPER,MXD SP,CKD,DRY HEAT",100.556,0.0,0.299,24.84,0.0,1
"COWPEAS,COMMON (BLACKEYES,CROWDER,SOUTHERN),MTRE SEEDS,RAW",335.524,10.6,0.331,23.52,60.03,1
"BEVERAG,UNILEV,SLIMFAST SHAKE ,HI PROT,WHEY PDR,3-2-1 PLAN,",316.92,18.2,1.36,27.87,50.0,1
"LAMB,VAR MEATS&BY-PRODUCTS,KIDNEYS,RAW",70.24,0.0,1.0,15.74,0.82,1
"SAUSAGE  ITALIAN  SWT  LINKS",85.94800000000001,0.0,3.257,16.13,2.1,1
"DOCK,CKD,BLD,DRND,WO/SALT",19.04,2.6,0.0,1.83,2.93,1
"CHICKEN,BROILERS OR FRYERS,THIGH,MEAT&SKN,CKD,STWD",109.48,0.0,4.11,23.26,0.0,1
"BEVERAGES,V8 SPLASH JUC DRINKS,DIET BERRY BLEND",4.92,0.0,0.0,0.0,1.23,1
"BEEF,BRISKET,WHL,LN,0FAT,ALL GRDS,CKD,BRSD",133.52,0.0,3.63,29.75,0.0,1
"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,LO IRON,RTF",40.15599999999999,0.0,1.479,1.38,7.18,1
"PEPPERIDGE FARM,SEEDED JEWISH RYE BREAD",196.04,6.6,0.6,0.01,48.4,1
"COLLARDS,FRZ,CHOPD,CKD,BLD,DRND,WO/SALT",40.52,2.8,0.06,2.97,7.1,1
"CEREALS RTE,QUAKER,MAPLE BROWN SUGAR LIFE CRL",355.18,6.3,0.765,9.17,78.86,1
"SOUP,VEG BF,MICROWAVABLE,RTS,SINGLE BRAND",38.884,1.5,0.221,6.2,3.3,1
"PUDDINGS,BANANA,DRY MIX,INST,PREP W/ 2% MILK",93.884,0.0,0.971,2.76,19.74,1
"BREAD,CINN",205.72,3.5,0.0,7.05,44.38,1
"CHICKEN,BROILERS OR FRYERS,LEG,MEAT&SKN,CKD,STWD",110.96000000000001,0.0,3.57,24.17,0.0,1
"PUDDINGS,BANANA,DRY MIX,REG,PREP W/ 2% MILK",89.38,0.0,1.015,2.9,18.43,1
"RICE,WHITE,SHORT-GRAIN,RAW,UNENR",343.16,0.0,0.14,6.5,79.15,1
"SILK CHAI,SOYMILK",41.984,0.0,0.206,2.47,7.82,1
"VEAL,SHANK,LN & FAT,RAW",81.824,0.0,1.176,19.28,0.0,1
"LOBSTER,NORTHERN,RAW",66.804,0.0,0.181,16.52,0.0,1
"CEREALS RTE,KASHI 7 WHL GRAIN PUFFS",368.25199999999995,8.0,0.463,13.0,78.6,1
"LUNCHEON MEAT,PORK,CANNED",101.56,0.0,10.79,12.5,2.1,1
"YARDLONG BNS,MATURE SEEDS,RAW",346.316,11.0,0.339,24.33,61.91,1
"BEVERAGES,PROT PDR SOY BSD",342.244,6.7,1.111,55.56,28.89,1
"BABYFOOD,DSSRT,DUTCH APPL,JR",77.61999999999999,1.4,0.025,0.2,19.18,1
"WINGED BNS,IMMAT SEEDS,RAW",45.992,0.0,0.238,6.95,4.31,1
"PEANUTS,VALENCIA,RAW",213.316,8.7,7.329,25.09,20.91,1
"LAMB,AUS,FRSH,RIB CHOP/RACK RST,FRENCHED,BONE-IN,LN,1/8,RAW",106.408,0.0,2.532,24.07,0.0,1
"DESSERTS,RENNIN,VANILLA,DRY MIX",396.0,0.0,0.0,0.0,99.0,1
"TURKEY,RTL PARTS,BREAST,MEAT & SKN,CKD,RSTD",122.86800000000001,0.0,1.657,29.01,0.05,1
"ALCOHOLIC BEV,WINE,LT",4.96,0.0,0.0,0.07,1.17,1
"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8FAT,PRIME,CKD,BRLD",140.64,0.0,14.51,20.65,0.0,1
"MARGARINE,REG,80% FAT,COMP,STK,W/ SALT",64.196,0.0,15.189,0.16,0.7,1
"BEVERAGES,WINE,NON-ALCOHOLIC",6.4,0.0,0.0,0.5,1.1,1
"LOTUS ROOT,RAW",79.44000000000001,4.9,0.03,2.6,17.23,1
"BEEF,NZ,IMP,RUMP CENTRE,LN & FAT,RAW",95.39999999999999,0.0,2.2,21.65,0.0,1
"CANDIES,HALAVAH,PLAIN",308.428,4.5,4.127,12.49,60.49,1
"CAMPBELL'S V8 100% VEG JUC",19.76,0.8,0.0,0.82,4.12,1
"PEPPERMINT,FRESH",75.544,8.0,0.246,3.75,14.89,1
"ICE CREAMS,STRAWBERRY",143.96,0.9,5.19,3.2,27.6,1
"BEVERAGES,NESTEA,TEA,BLACK,RTD,LEMON",36.36,0.0,0.0,0.0,9.09,1
"KEEBLER,FUDGE SHOPPE,FUDGE STKS",353.19999999999993,1.3,16.9,2.6,68.8,1
"CASHEW BUTTER,PLN,WO/SALT",219.57199999999997,2.0,9.763,17.56,27.57,1
"MURRAY,VANILLA WAFER",330.40000000000003,1.4,5.7,4.0,72.9,1
"SNACKS,CANDY BITS,YOGURT COVERED W/ VIT C",353.156,0.2,1.389,0.0,86.9,1
"SOUP,CRM OF VEG,DRY,PDR",264.52,3.0,6.03,8.0,52.1,1
"PORK,FRSH,LOIN,BLADE (CHOPS OR ROASTS),BONE-IN,LN&FAT,RAW",95.32,0.0,4.27,19.56,0.0,1
"VEAL,VAR MEATS&BY-PRODUCTS,PANCREAS,CKD,BRSD",136.44,0.0,5.01,29.1,0.0,1
"PANCAKES PLN,FRZ,RTH (INCLUDES BUTTERMILK)",176.568,1.0,1.162,5.23,37.75,1
"VITASOY USA ORGANIC NASOYA,TOFU PLUS FIRM",44.8,0.8,0.3,9.19,1.71,1
"BABYFOOD,DSSRT,TROPICAL FRUIT,JR",66.39999999999999,0.0,0.0,0.2,16.4,1
"EGG,WHOLE,COOKED,OMELET",58.116,0.0,3.319,10.57,0.64,1
"BEVERAGES,TEA,INST,DECAFFEINATED,UNSWTND",315.48,8.5,0.0,20.21,58.66,1
"SWEET POTATO,RAW,UNPREP",86.83200000000001,3.0,0.018,1.57,20.12,1
"BEEF,SHLDR TOP BLDE STK,BNS,LN & FAT,0 FAT,CHOIC,CKD,G",129.912,0.0,4.968,27.51,0.0,1
"BEANS,SNAP,YEL,FRZ,CKD,BLD,DRND,W/SALT",31.936,3.0,0.044,1.49,6.45,1
"RICE MIX,CHS FLAVOR,DRY MIX,UNPREP",337.616,1.8,1.754,8.77,73.88,1
"FISH,WHITEFISH,HEAD,EYES,CHEEKS & SOFT BONES (ALASKA NATIVE)",74.4,0.0,0.0,18.6,0.0,1
"LAMB,NZ,IMP,LOIN,BNLESS,LN,RAW",90.748,0.0,1.187,21.5,0.0,1
"COCOA,DRY PDR,UNSWTND,HERSHEY'S EUROPEAN STYLE COCOA",320.0,20.0,0.0,20.0,60.0,1
"SQUASH,WINTER,HUBBARD,RAW",43.211999999999996,3.9,0.103,2.0,8.7,1
"BEEF,RIB EYE STEAK/ROST,BNLS,LIP-ON,LN & FAT,1/8 FAT,SEL,RW",108.26,0.0,7.515,19.55,0.0,1
"CARROTS,CKD,BLD,DRND,W/SALT",36.068000000000005,3.0,0.037,0.76,8.22,1
"BEEF,TOP LOIN PETITE ROAST/FILET,BNLESS,LN,1/8 FAT,CHOC,RAW",100.596,0.0,2.419,22.5,0.23,1
"BEV,FRUIT FLAV DRK CONTAINING , 3% FRUIT JUC,W/ HI VIT C",26.68,0.0,0.0,0.0,6.67,1
"BURGER KING,CROISSAN'WICH W/ SAUSAGE & CHS",181.3,0.7,8.595,13.73,23.0,1
"BEANS,CRANBERRY (ROMAN),MATURE SEEDS,CKD,BLD,WO/SALT",135.676,8.6,0.119,9.34,24.46,1
"INF FORMULA,MEAD JOHNSON,ENFAMIL,PREMIUM,INFANT,RTF",39.187999999999995,0.0,1.027,1.38,7.39,1
"FLUID REPLCMNT,ELECTROLYTE SOLN (INCLUDE PEDIALYTE)",9.8,0.0,0.0,0.0,2.45,1
"CAMPBELL'S SOUP ON THE GO,CREAMY BROCCOLI SOUP",23.616,1.0,0.984,0.66,4.26,1
"BEEF,LOIN,TENDERLOIN STEAK,BNLESS,LN,0 FAT,CHOIC,CKD,GRLLED",136.10399999999998,0.0,3.576,30.45,0.0,1
"SALAMI,CKD,BF&PORK",134.264,0.0,9.316,21.85,2.4,1
"SOUP,FISH,HOMEMADE (ALASKA NATIVE)",54.0,0.0,0.5,7.4,5.6,1
"MANGO,DRIED,SWTND",325.26800000000003,2.4,0.287,2.45,78.58,1
"NOODLES,EGG,CKD,ENR,W/ SALT",120.476,1.2,0.419,4.54,25.16,1
"BEEF,RND,TOP RND,STEAK,LN,1/8 FAT,SEL,RAW",97.136,0.0,1.154,23.13,0.0,1
"BEEF,RND,EYE OF RND RST,BNLESS,LN,0 FAT,ALL GRDS,CKD,RSTD",124.9,0.0,1.375,29.85,0.0,1
"PORK,CURED,HAM,BNLESS,EX LN&REG,RSTD",100.32,0.0,2.61,21.97,0.5,1
"FISH,WHITEFISH,BROAD,LIVER (ALASKA NATIVE)",64.4,0.0,0.0,11.0,5.1,1
"CARROTS,CND,NO SALT,SOL&LIQUIDS",23.896,1.8,0.024,0.59,5.36,1
"CANDIES,CONFECTIONER'S COATING,YOGURT",375.656,0.0,24.104,5.87,63.94,1
"GROUND TURKEY,CKD",120.156,0.0,2.669,27.37,0.0,1
"CHEESE,PAST PROCESS,AMERICAN,FORT W/ VITAMIN D",163.868,0.0,18.057,18.13,4.78,1
"FISH,SALMON,SOCKEYE,CKD,DRY HEAT",109.796,0.0,0.969,26.48,0.0,1
"CAKE,PNAPPL UPSIDE-DOWN,PREP FROM RECIPE",227.66,0.8,2.915,3.5,50.5,1
"BURBOT,COOKED,DRY HEAT",99.876,0.0,0.209,24.76,0.0,1
"RENNIN,CHOC,DRY MIX,PREP W/ WHL MILK",74.15599999999999,0.5,1.999,3.2,13.34,1
"CHEESE,COTTAGE,LOWFAT,1% MILKFAT,W/VEG",58.076,0.0,0.619,10.9,3.0,1
"CHICKEN,DK MEAT,THIGH,MEAT ONLY,W/ ADDED SOLN,CKD,BRSD",100.16,0.0,2.04,23.0,0.0,1
"BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN,0 FAT,ALL GRDS,RAW",98.436,0.0,2.759,21.85,0.0,1
"PUMPKIN,CANNED,WITH SALT",37.344,2.9,0.146,1.1,8.09,1
"BEVERAGES,POWERADE ZERO ION4,CALORIE-FREE,ASSORTED FLAVORS",0.0,0.0,0.0,0.0,0.0,1
"SHORTENING FRYING (HVY DUTY),BF TALLOW&CTTNSD",179.6,0.0,44.9,0.0,0.0,1
"SAUCE,COCKTAIL,RTS",118.32,1.8,0.0,1.36,28.22,1
"BABYFOOD,DSSRT,FRUIT PUDD,PNAPPL,STR",86.796,0.7,0.099,1.3,20.3,1
"TURKEY,HEART,ALL CLASSES,RAW",76.09199999999998,0.0,1.923,16.7,0.4,1
"TOMATOES,RED,RIPE,CND,W/GRN CHILIES",17.284000000000002,0.0,0.011,0.69,3.62,1
"BUFFALO,FREE RANGE,TOP RND STEAK,RAW (SHOSHONE BANNOCK)",87.432,0.0,0.418,21.44,0.0,1
"BEEF,RND,TOP RND STEAK,BNLESS,LN & FAT,0 FAT,CHOIC,RAW",99.65599999999999,0.0,1.424,23.49,0.0,1
"TARO,SHOOTS,CKD,W/SALT",15.744,0.0,0.016,0.73,3.19,1
"CAMPBELL'S RED & WHITE,FIESTA NACHO CHS SOUP,COND",51.596000000000004,0.8,2.419,2.42,8.06,1
"BEVERAGES,LEMONADE-FLAVOR DRK,PDR,PREP W/ H2O",27.6,0.0,0.0,0.0,6.9,1
"EMU,FULL RUMP,CKD,BRLD",138.16,0.0,0.87,33.67,0.0,1
"CEREALS RTE,KELLOGG,KELLOGG'S SPL K CHOCOLATEY STRAWBERRY",372.8,9.5,3.0,6.9,83.3,1
"CAKE,GINGERBREAD,PREP FROM RECIPE",228.888,0.0,4.122,3.9,49.2,1
"PORK,FRSH,LOIN,SIRLOIN (ROASTS),BNLESS,LN&FAT,CKD,RSTD",128.592,0.0,2.528,29.62,0.0,1
"PORK,FRSH,LOIN,CNTR RIB (CHOPS),BONE-IN,LN&FAT,CKD,PAN-FRIED",127.464,0.0,5.056,26.81,0.0,1
"CEREALS,OATS,REG & QUICK,UNENR,CKD W/ H2O,WO/ SALT",59.4,1.7,0.31,2.54,12.0,1
"SOUP,TOMATO,DRY,MIX,PREP W/ H2O",33.544,0.4,0.286,0.93,7.17,1
"BEEF,SHRT LOIN,PRTRHS STEAK,LN,0 FAT,SEL,CKD,BRLD",120.68,0.0,3.28,26.89,0.0,1
"LAMB,VAR MEATS&BY-PRODUCTS,HEART,CKD,BRSD",120.16,0.0,3.14,24.97,1.93,1
"BEVERAGES,CARB,LIMEADE,HI CAFFEINE",16.64,0.0,0.0,0.0,4.16,1
"LAMB,NZ,IMP,FRZ,SHLDR,WHL (ARM&BLD),LN & FAT,1/8,RAW",108.36000000000001,0.0,9.9,17.19,0.0,1
"BABYFOOD,CRL,MXD,W/HONEY,PREP W/WHL MILK",83.6,0.0,0.0,5.0,15.9,1
"TORTILLA CHIPS,PLAIN",310.764,5.4,2.811,7.1,67.78,1
"CHICKEN,LIVER,ALL CLASSES,CKD,PAN-FRIED",115.69200000000001,0.0,2.033,25.78,1.11,1
"BABYFOOD,FRUIT,PEACHES,JR",61.76,1.3,0.02,0.94,14.48,1
"CORN FLR,MASA,ENR,WHITE",342.32800000000003,6.4,0.532,8.46,76.59,1
"CLIF Z BAR",331.964,8.3,2.721,5.55,74.72,1
"NUTS,MXD NUTS,DRY RSTD,W/ PNUTS,SALT ADDED,CHOSEN ROASTER",176.17199999999997,7.1,7.023,18.0,19.02,1
"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN,0 FAT,CHOIC,RAW",93.20800000000001,0.0,2.132,21.17,0.0,1
"BEEF,RND,EYE OF RND RST,BNLESS,LN,0 FAT,CHOIC,RAW",97.94800000000001,0.0,1.137,23.35,0.0,1
"FAST FOODS,BISCUIT,W/SAUSAGE",188.34799999999998,0.4,7.427,9.67,29.99,1
"SNACKS,GRANOLA BAR,KASHI GOLEAN,CHEWY,MXD FLAVORS",333.26800000000003,7.7,3.227,16.67,63.42,1
"BROTWURST,PORK,BF,LINK",108.84,0.0,9.93,14.3,2.98,1
"CHICKEN,BROILERS OR FRYERS,WING,MEAT ONLY,CKD,ROTISSERIE,ORI",119.652,0.0,2.223,27.69,0.0,1
"FORMULAT BAR,MAR SNACFOO US,SNICKER MARATHO HONE NUT OAT BAR",325.12399999999997,11.0,4.481,22.5,54.3,1
"LAMB,NZ,IMP,LEG CHOP/STEAK,BONE-IN,LN & FAT,CKD,FAST FRIED",116.172,0.0,4.743,24.26,0.04,1
"BEEF,NZ,IMP,EYE RND,LN,RAW",89.5,0.0,0.875,20.15,1.35,1
"V8 60% VEG JUC,V8 V-LITE",13.16,0.4,0.0,0.41,2.88,1
"POTATO CHIPS,PLN,MADE W/PART HYDR SOYBN OIL,UNSALTED",261.32,4.8,5.43,7.0,52.9,1
"INF FORM, ABBO NUTR, SIMIL, ALIMENT, ADVAN, RTF,W/ ARA & DHA",41.632000000000005,0.0,1.838,1.8,6.77,1
"SCHAR,GLUTEN-FREE,CLASSIC WHITE ROLLS",216.10000000000002,5.1,0.215,3.34,50.47,1
"SOUP,BF BROTH BOUILLON & CONSOMME,CND,COND",11.36,0.0,0.0,2.52,0.32,1
"PILLSBURY GRANDS,BTTRMLK BISCUITS,REFR DOUGH",210.55999999999997,1.5,4.07,6.16,42.41,1
"BEEF,PLATE STEAK,BNLESS,OUTSIDE SKIRT,LN,0 FAT,SEL,CKD,GRLD",139.128,0.0,6.132,28.65,0.0,1
"TUNA,FRESH,YELLOWFIN,RAW",98.288,0.0,0.172,24.4,0.0,1
"PIE,BANANA CRM,PREP FROM MIX,NO-BAKE TYPE",167.61599999999999,0.6,6.904,3.4,31.6,1
"BEVERAGES,ENERGY DRK,CITRUS",45.08,0.0,0.0,0.0,11.27,1
"YELLOW RICE W/ SEASONING,DRY PACKET MIX,UNPREP",326.8,1.8,0.0,7.02,74.68,1
"ALCOHOLIC BEV,DISTILLED,ALL (GIN,RUM,VODKA,WHISKEY) 86 PROOF",0.4,0.0,0.0,0.0,0.1,1
"MCDONALD'S,MCFLURRY W/ OREO COOKIES",128.388,0.1,2.577,3.97,25.55,1
"SPINY LOBSTER,MXD SP,RAW",93.068,0.0,0.237,20.6,2.43,1
"VEAL,LOIN,LN&FAT,CKD,RSTD",120.24000000000001,0.0,5.26,24.8,0.0,1
"BABYFOOD,DINNER,BF NOODLE,JR",42.264,1.1,0.766,2.5,7.3,1
"CABBAGE,CHINESE (PAK-CHOI),CKD,BLD,DRND,W/SALT",13.443999999999999,1.0,0.021,1.56,1.78,1
"BEVERAGES,TEA,GRN,BREWED,REG",0.88,0.0,0.0,0.22,0.0,1
"SOUP,PEA,GRN,CND,PREP W/ EQ VOLUME H2O",54.41600000000001,1.9,0.524,3.2,9.88,1
"BABYFOOD,JUC,PRUNE&ORANGE",69.60000000000001,0.0,0.0,0.6,16.8,1
"SOUP,CHICK MUSHROOM CHOWDER,CHUNKY,RTS,SINGLE BRAND",45.0,1.4,1.15,3.0,7.1,1
"BEV,DAIRY DRK MIX,CHOC,RED CAL,W/ LOW-CAL SWEETENERS,PDR",313.084,9.4,1.871,25.0,51.4,1
"NEW ZEALAND SPINACH,CKD,BLD,DRND,WO/SALT",13.828,1.4,0.027,1.3,2.13,1
"POTATOES,RUSSET,FLESH & SKN,BKD",96.408,2.3,0.032,2.63,21.44,1
"BEEF,RND,TIP RND,RST,LN,0 FAT,SEL,CKD,RSTD",115.732,0.0,1.563,27.37,0.0,1
"CELERY,CKD,BLD,DRND,WO/SALT",19.48,1.6,0.04,0.83,4.0,1
"ONIONS,FRZ,CHOPD,CKD,BLD,DRND,W/SALT",27.144,1.7,0.016,0.77,6.0,1
"LIVER SAUSAGE,LIVERWURST,PORK",107.6,0.0,10.6,14.1,2.2,1
"SAUCE,CHILI,PEPPERS,HOT,IMMAT GRN,CND",22.852,1.9,0.013,0.7,5.0,1
"HAM AND CHEESE SPREAD",108.32,0.0,8.62,16.18,2.28,1
"JELLIES,NO SUGAR (WITH NA SACCHARIN),ANY FLAVORS",120.60000000000001,2.2,0.0,0.55,29.6,1
"GRAVY,BROWN,DRY",293.75600000000003,2.0,3.319,10.74,59.38,1
"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,FRSTD CHOC FUDG",314.00000000000006,2.1,3.2,4.9,70.4,1
"BEVERAGES,ICELANDIC,GLACIAL NAT SPRING H2O",0.0,0.0,0.0,0.0,0.0,1
"SWEET POTATO PUFFS,FRZ,UNPREP",129.56,1.9,0.31,1.36,30.72,1
"GUMS,SD GUMS (INCL LOCUST BEAN,GUAR)",327.84,77.3,0.06,4.6,77.3,1
"USDA COMMODITY,CHS,CHEDDAR,RED FAT",163.12,0.0,11.58,27.2,2.0,1
"MALT BEV,INCL NON-ALCOHOLIC BEER",33.136,0.0,0.024,0.21,8.05,1
"EGG,GOOSE,WHOLE,FRESH,RAW",75.25999999999999,0.0,3.595,13.87,1.35,1
"RICE NOODLES,CKD",103.292,1.0,0.023,1.79,24.01,1
"SNACK,PRETZEL,HARD CHOC COATD",342.924,3.5,8.611,7.05,70.07,1
"CORN,SWT,YEL,CND,CRM STYLE,REG PK",79.74,1.2,0.065,1.74,18.13,1
"TURKEY,ALL CLASSES,WING,MEAT&SKN,RAW",94.0,0.0,3.28,20.22,0.0,1
"PIE,BANANA CRM,PREP FROM RECIPE",164.232,0.7,3.758,4.4,32.9,1
"MUSTARD,PREPARED,YELLOW",39.136,4.0,0.214,3.74,5.83,1
"GARLIC BREAD,FRZ",221.444,2.5,5.281,8.36,41.72,1
"BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8FAT,PRIME,CKD,RSTD",146.12,0.0,13.96,22.57,0.0,1
"BEEF,AUS,IMP,GRSS-FD,TP SIRLN CP-OFFSTK/RST,BNLES,LN&FAT,RAW",94.55600000000001,0.0,1.859,21.77,0.01,1
"BORAGE,CKD,BLD,DRND,WO/SALT",23.348,0.0,0.197,2.09,3.55,1
"BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,CND",79.44399999999999,4.3,0.141,5.22,14.5,1
"CEREALS RTE,KELLOGG'S FRSTD MINI-WHEATS BITE SZ BLUEB MUFFIN",375.2,10.2,0.4,8.6,84.8,1
"BEEF,RIBEYE FILET,BNLESS,LN,0 FAT,CHOIC,CKD,GRILLED",129.90400000000002,0.0,3.616,28.35,0.51,1
"APPLEBEE'S,FRENCH FR",180.572,3.9,2.333,3.31,39.5,1
"FROSTINGS,COCONUT-NUT,RTE",251.324,2.5,8.631,1.5,52.7,1
"SUNSHINE,CHEEZ-IT,SNACK MIX",315.6,3.7,3.2,9.0,66.7,1
"CRACKER BARREL,FARM RAISED CATFISH PLATTER",125.996,1.6,3.249,22.94,5.31,1
"BEEF,PLATE STEAK,BNLS,OUTSIDE SKIRT,LN,0 FAT,CHOIC,CKD,GRLD",136.26,0.0,7.035,27.03,0.0,1
"CHICKEN,BROILERS OR FRYERS,LEG,MEAT&SKN,CKD,FRIED,FLR",132.96,0.1,3.9,26.84,2.5,1
"CEREALS RTE,GENERAL MILLS,FIBER ONE,CARAMEL DELIGHT",358.76,19.1,1.2,5.8,82.69,1
"BEVERAGES,THE COCA-COLA COMPANY,HI-C FLASHIN' FRUIT PUNCH",50.0,0.0,0.0,0.0,12.5,1
"GRAVY,TURKEY,CND,RTS",33.279999999999994,0.4,0.62,2.6,5.1,1
"BABYFOOD,COOKIES",325.008,0.2,2.352,11.8,67.1,1
"DILL WEED,FRSH",42.160000000000004,2.1,0.06,3.46,7.02,1
"BEEF,SHRT LOIN,PRTRHS STEAK,LN,1/8 FAT,ALL GRDS,CKD,GRILLED",128.744,0.0,4.026,28.16,0.0,1
"LAMB,DOM,SHLDR,BLADE,LN&FAT,1/8FAT,CHOIC,RAW",100.2,0.0,8.04,17.01,0.0,1
"POTATOES,FRENCH FR,STK FRIES,SALT ADDED IN PROC,FRZ,AS PRCH",105.552,1.9,0.688,2.19,23.51,1
"ARCHWAY Home Style Cookies, Iced Oatmeal",305.04,2.0,4.61,4.89,66.76,1
"LAMB,DOM,COMP OF RTL CUTS,LN,1/4FAT,CHOIC,CKD",126.47999999999999,0.0,3.4,28.22,0.0,1
"LAMB,NZ,IMP,FORE-SHANK,LN & FAT,RAW",99.20400000000001,0.0,4.621,20.09,0.09,1
"SQUASH,WNTR,ACORN,CKD,BKD,W/SALT",62.916,4.4,0.029,1.12,14.58,1
